ITEM_NAME, FACT, ID_CUST
''KIST FRESA 2LT'',''123-20191026-7-206'',''528218''
''KIST NARANJA 2.5 L'',''104-20200128-3-58'',''528218''
''PAC/COC/CO/KIS/FRE'',''108-20200325-9-47'',''985035''
''2PACK LECHE BEBIDA'',''123-20191027-14-13'',''528218''
''2PACK LECHE BEBIDA'',''123-20191002-14-186'',''528218''
''JUGO D NARANJ1/2GL'',''123-20200306-8-452'',''1226904''
''JUGO D NARANJ1/2GL'',''123-20200311-8-343'',''1226904''
''JUGO D NARANJ1/2GL'',''123-20200216-10-151'',''1226904''
''BEBIDA DE PERA 1/2'',''123-20200227-8-108'',''1226904''
''BET/CR/DEVILS FOO'',''106-20200320-5-149'',''1502878''
''DETERGENTE SPUM'',''193-20200317-11-170'',''429188''
''DETE 10 DE 1000'',''169-20191216-5-159'',''519849''
''Crema lavaplatos l'',''78-20200120-11-197'',''702764''
''Metamuc P&G 174GR'',''50-20200304-49-121'',''425047''
''Snac/LA REAL 16Oz'',''123-20191026-7-206'',''528218''
''BANQUET CHIC VIENN'',''123-20200131-6-181'',''528218''
''RUFFLES REG'',''106-20200301-14-79'',''1502878''
''LA SIRENA PICAN5.5'',''108-20200325-9-47'',''985035''
''LA SIRENA PICAN5.5'',''108-20200305-17-89'',''985035''
''LA SIRENA PICAN5.5'',''108-20191118-18-83'',''985035''
''LA SIRENA PICAN5.5'',''78-20191027-11-40'',''702764''
''CB CREMORA 6OZ'',''123-20200206-12-117'',''528218''
''CB CREMORA 6OZ'',''123-20200214-12-199'',''528218''
''CB CREMORA 6OZ'',''123-20200120-10-668'',''528218''
''GATORADE KIDS FRUI'',''108-20200301-16-229'',''547897''
''Snack PRINGLES 149'',''20-20200110-4-203'',''740827''
''Choco SNICKERS 1.8'',''78-20200112-11-63'',''702764''
''SOLO CUP 32RLSRP T'',''78-20200217-9-108'',''702764''
''SOLO CUP 32RLSRP T'',''78-20200119-9-5'',''702764''
''SOPA MARUCH CAMARO'',''108-20200206-12-79'',''985035''
''SOPA MARUCH CAMARO'',''78-20200210-8-52'',''702764''
''CHOCO CREAM 190GR'',''50-20191209-8-553'',''419987''
''PASCUAL CHOC/C.M'',''50-20191209-8-553'',''419987''
''PASC SAND COMB DOC'',''78-20200324-7-3'',''702764''
''PASC SAND COMB DOC'',''78-20200201-11-74'',''702764''
''PASC SAND COMB DOC'',''78-20191215-11-99'',''702764''
''PASC SAND COMB DOC'',''78-20191029-7-14'',''702764''
''PASC SAND COMB DOC'',''78-20191211-8-96'',''702764''
''PASC SAND COMB DOC'',''78-20191105-9-24'',''702764''
''PASC SAND COMB DOC'',''78-20191003-7-55'',''702764''
''PASC SANDW FRE DOC'',''20-20200310-3-208'',''740827''
''MANI SALADO FAMILI'',''104-20191207-4-338'',''519849''
''LA SUPREMA CODITOS'',''78-20200321-7-13'',''702764''
''LA SUPREMA CODITOS'',''50-20191010-1-143'',''425047''
''CUP NOODLES POLLO'',''108-20191231-13-252'',''547897''
''SUNRISE LUNCHEON'',''20-20200229-3-140'',''740827''
''SUNRISE LUNCHEON'',''20-20191001-3-269'',''740827''
''PALOS MADERA P/TR'',''20-20191218-8-6'',''740827''
''CALDO COSTILLA 10G'',''78-20200313-9-156'',''702764''
''CALDO COSTILLA 10G'',''78-20200321-7-13'',''702764''
''CALDO COSTILLA 10G'',''123-20200125-8-271'',''466902''
''CALDO COSTILLA 10G'',''290-20191120-7-315'',''413808''
''CALDO COSTILLA 10G'',''78-20191124-11-171'',''702764''
''CALDO COSTILLA 10G'',''78-20191013-12-28'',''702764''
''CALDO COSTILLA 10G'',''20-20191016-3-266'',''740827''
''MAGGI CUBITO POLLO'',''104-20200316-10-76'',''519849''
''MAGGI CUBITO POLLO'',''169-20191202-4-119'',''519849''
''HERRERANO 1LT'',''20-20200108-6-114'',''740827''
''NECTAR DE MELOCOTO'',''78-20200130-6-40'',''702764''
''NECTAR DE MELOCOTO'',''78-20200304-7-265'',''702764''
''NECTAR DE MELOCOTO'',''78-20200201-11-74'',''702764''
''NECTAR DE MELOCOTO'',''78-20191016-8-51'',''702764''
''Papel Toall Delux'',''78-20200210-8-52'',''702764''
''Papel Toall Delux'',''78-20191002-9-48'',''702764''
''PEPSI JUMBO 2.5LT'',''108-20191231-13-252'',''547897''
''PROTEX FRESH JABON'',''108-20200305-17-89'',''985035''
''ZUCHINI VERDE'',''78-20200304-7-265'',''702764''
''Ala del Dia Bandej'',''108-20200325-9-47'',''985035''
''Ala del Dia Bandej'',''108-20200319-20-65'',''985035''
''BAKING SODA 8 OZ'',''20-20191223-5-230'',''740827''
''GM HARINA 1LB'',''78-20200321-7-13'',''702764''
''GM HARINA 1LB'',''123-20200203-8-261'',''528218''
''GM HARINA 1LB'',''123-20191210-12-135'',''528218''
''GM HARINA 5LB'',''123-20200326-10-163'',''528218''
''GM HARINA 5LB'',''123-20200206-12-117'',''528218''
''MAICENA CANEL 50GR'',''90-20200209-5-656'',''413808''
''ESE BEBE 202G (60)'',''123-20191111-6-40'',''528218''
''ESE BEBE 202G (60)'',''123-20191109-14-84'',''528218''
''PABO MARGAR 200GR'',''123-20191120-10-159'',''528218''
''CRISOL MARG 1LB'',''78-20200324-7-3'',''702764''
''PABO MARG 1LB'',''20-20200316-7-120'',''740827''
''PABO MARG 1LB'',''20-20191204-4-70'',''740827''
''PABO MARG 1LB'',''20-20200229-3-140'',''740827''
''COL/AGU PACK K/MAN'',''123-20200309-7-110'',''528218''
''COL/AGU PACK K/MAN'',''123-20200127-10-197'',''528218''
''COL/AGU PACK K/MAN'',''123-20191221-6-117'',''528218''
''COL/AGU PACK K/MAN'',''123-20200108-3-153'',''528218''
''CUETARA KRIT REDO'',''20-20191001-3-269'',''740827''
''Empani LOS PAT'',''108-20200206-12-79'',''985035''
''Empani LOS PAT'',''78-20191105-9-24'',''702764''
''DURA ACEITE NEG'',''108-20191011-6-139'',''547897''
''CLASICA ANTICOR'',''20-20191129-4-190'',''740827''
''STA CRUZ SALS CHUN'',''20-20200106-4-2'',''740827''
''AVEN QUAK HOJ CO'',''50-20200327-6-127'',''419987''
''PAPEL HIGIENICO E'',''20-20191129-4-191'',''740827''
''ROWE DICLO K 10'',''90-20200212-9-264'',''413808''
''YUCA XTRA RESTA'',''20-20191219-17-56'',''740827''
''SODA DE LATA/REST'',''90-20200308-29-126'',''414949''
''BABILLA'',''123-20191101-5-146'',''528218''
''CODILLO FRESCO'',''169-20200305-5-242'',''519849''
''COSTILLA DE CERDO'',''169-20191103-3-329'',''519849''
''COSTILLA DE CERDO'',''104-20191129-14-71'',''519849''
''PUERCO LISO'',''50-20200327-2-69'',''422110''
''PUERCO LISO'',''104-20200116-15-84'',''519849''
''PUERCO LISO'',''50-20191126-2-398'',''425047''
''CARNE MOLIDA BAJA'',''20-20200122-3-168'',''740827''
''CARNE MOLIDA BAJA'',''104-20191005-7-317'',''519849''
''CARNE MOLIDA BAJA'',''78-20191016-8-51'',''702764''
''JAMON PICNIC'',''108-20191231-13-252'',''547897''
''JAMON COCIDO 4X4'',''123-20200227-8-108'',''1226904''
''MORTADELA'',''104-20191022-6-368'',''519849''
''MORTADELA'',''104-20191129-14-71'',''519849''
''TOMATE PERITA SUE'',''108-20191219-8-148'',''547897''
''TOMATE PERITA SUE'',''50-20200302-6-155'',''419987''
''TOMATE PERITA SUE'',''169-20200326-6-177'',''519849''
''TOMATE PERITA SUE'',''20-20200316-7-120'',''740827''
''TOMATE PERITA SUE'',''78-20191204-9-137'',''702764''
''TOMATE PERITA SUE'',''90-20200209-5-656'',''413808''
''TOMATE PERITA SUE'',''20-20200122-3-168'',''740827''
''TOMATE PERITA SUE'',''78-20200217-9-108'',''702764''
''TOMATE PERITA SUE'',''169-20191117-2-491'',''519849''
''TOMATE PERITA SUE'',''290-20191120-7-315'',''413808''
''TOMATE PERITA SUE'',''108-20191002-9-106'',''547897''
''TOMATE PERITA SUE'',''78-20191013-12-28'',''702764''
''TOMATE PERITA SUE'',''50-20191006-10-452'',''419987''
''TOMATE PERITA SUE'',''50-20191117-9-178'',''419987''
''TOMATE PERITA SUE'',''20-20191016-3-266'',''740827''
''AJI DULCE'',''108-20200314-18-221'',''547897''
''AJI DULCE'',''20-20200326-6-35'',''740827''
''AJI DULCE'',''50-20200307-9-201'',''419987''
''AJI DULCE'',''20-20200122-3-168'',''740827''
''AJI DULCE'',''108-20200216-9-46'',''547897''
''AJI DULCE'',''108-20191202-18-404'',''547897''
''AJI DULCE'',''50-20191223-1-21'',''425047''
''AJI DULCE'',''50-20191026-10-389'',''419987''
''AJI DULCE'',''20-20191216-9-30'',''740827''
''AJI DULCE'',''20-20191001-3-269'',''740827''
''AJI DULCE'',''20-20191016-3-266'',''740827''
''GUINEO DE EXPORTA'',''108-20200207-4-88'',''547897''
''GUINEO DE EXPORTA'',''169-20200211-3-297'',''519849''
''GUINEO DE EXPORTA'',''123-20200217-11-308'',''528218''
''GUINEO DE EXPORTA'',''20-20191220-7-57'',''740827''
''GUINEO DE EXPORTA'',''123-20200225-8-497'',''528218''
''GUINEO DE EXPORTA'',''123-20200211-10-168'',''528218''
''GUINEO DE EXPORTA'',''108-20191016-12-46'',''547897''
''GUINEO DE EXPORTA'',''290-20191110-14-96'',''413808''
''GUINEO DE EXPORTA'',''108-20191202-18-404'',''547897''
''GUINEO DE EXPORTA'',''104-20191207-4-338'',''519849''
''GUINEO DE EXPORTA'',''169-20191018-2-217'',''519849''
''GUINEO DE EXPORTA'',''104-20191120-14-7'',''519849''
''GUINEO DE EXPORTA'',''169-20191004-6-81'',''519849''
''GUINEO DE EXPORTA'',''123-20200108-3-153'',''528218''
''GUINEO DE EXPORTA'',''123-20191211-7-37'',''528218''
''GUINEO DE EXPORTA'',''108-20191002-9-106'',''547897''
''GUINEO DE EXPORTA'',''78-20191002-9-48'',''702764''
''ZAPALLOS'',''78-20200321-7-13'',''702764''
''ZAPALLOS'',''20-20191220-7-57'',''740827''
''ZAPALLOS'',''78-20191101-14-7'',''702764''
''ZAPALLOS'',''78-20191022-12-31'',''702764''
''ZAPALLOS'',''20-20191203-3-98'',''740827''
''ZAPALLOS'',''78-20191002-9-48'',''702764''
''LIMON NACIONAL'',''50-20200327-6-127'',''419987''
''LIMON NACIONAL'',''104-20200120-6-187'',''519849''
''ZANAHORIA SUELTA'',''108-20200314-18-221'',''547897''
''ZANAHORIA SUELTA'',''20-20200204-4-165'',''740827''
''ZANAHORIA SUELTA'',''50-20200306-2-206'',''422110''
''ZANAHORIA SUELTA'',''20-20200122-3-168'',''740827''
''ZANAHORIA SUELTA'',''78-20200105-8-8'',''702764''
''ZANAHORIA SUELTA'',''169-20191108-6-126'',''519849''
''ZANAHORIA SUELTA'',''54-20191202-7-200'',''413808''
''ZANAHORIA SUELTA'',''78-20191007-7-42'',''702764''
''ZANAHORIA SUELTA'',''78-20191003-7-55'',''702764''
''APIO DE 24 A 30 KG'',''78-20200119-9-5'',''702764''
''APIO DE 24 A 30 KG'',''193-20191222-3-240'',''429188''
''PAPAS LAVADAS SUEL'',''123-20200208-14-93'',''1226904''
''PAPAS LAVADAS SUEL'',''123-20200215-12-38'',''528218''
''PAPAS LAVADAS SUEL'',''290-20191126-9-167'',''413808''
''PAPAS LAVADAS SUEL'',''123-20191202-10-303'',''528218''
''PAPAS LAVADAS SUEL'',''104-20191230-11-223'',''519849''
''AJI CHOMBO'',''20-20191129-4-190'',''740827''
''MELONES  CHICOS'',''193-20200205-5-133'',''429188''
''Naranja de jugo Na'',''50-20200322-17-140'',''419987''
''UVA ROJAS SIN SEMI'',''50-20191103-9-141'',''419987''
''CEBOLLA MORADA'',''169-20200312-2-579'',''519849''
''CEBOLLA MORADA'',''31-20191103-4-180'',''985035''
''AJI CRIOLLO'',''78-20200119-9-5'',''702764''
''LIMON PERSA'',''106-20200320-5-149'',''1502878''
''PLATANO TIPO EXPOR'',''169-20200305-5-241'',''519849''
''PLATANO TIPO EXPOR'',''108-20200301-16-229'',''547897''
''PLATANO TIPO EXPOR'',''90-20200205-10-370'',''413808''
''PLATANO TIPO EXPOR'',''193-20200219-10-76'',''429188''
''PLATANO TIPO EXPOR'',''290-20191125-12-70'',''413808''
''PLATANO TIPO EXPOR'',''290-20191126-9-167'',''413808''
''PLATANO TIPO EXPOR'',''290-20191110-14-96'',''413808''
''PAPAYA HIBRIDA'',''50-20191110-8-385'',''419987''
''PAPAYA HIBRIDA'',''50-20191124-9-328'',''419987''
''PAN FLAUTA'',''50-20191117-43-634'',''419987''
''MANZANA GRANNY'',''106-20200320-5-149'',''1502878''
''MANZANA GRANNY'',''20-20200304-5-93'',''740827''
''MANZANA ROJA'',''193-20191222-3-240'',''429188''
''MANZANA ROJA'',''78-20191014-8-91'',''702764''
''MANZANA ROJA'',''50-20191124-9-328'',''419987''
''APIO COSECH DE MI'',''50-20200315-5-53'',''419987''
''APIO COSECH DE MI'',''50-20200224-10-295'',''419987''
''APIO COSECH DE MI'',''290-20191126-9-167'',''413808''
''QUESO PRENSADO'',''20-20200122-3-168'',''740827''
''Pan Viril'',''78-20200301-11-18'',''702764''
''Pan Viril'',''106-20200121-7-30'',''1226904''
''Pan Viril'',''106-20200123-6-8'',''1226904''
''Pan Viril'',''78-20191117-16-61'',''702764''
''Pan Viril'',''20-20191223-17-425'',''740827''
''Pan Viril'',''20-20191016-17-236'',''740827''
''BROCOLI D ALTURA'',''50-20191110-8-385'',''419987''
''NIVEA ROLL ON Bea'',''123-20200112-7-328'',''528218''
''NIVEA ROLL ON Bea'',''20-20200106-4-2'',''740827''
''REFILL WIPES SOFT'',''123-20191211-7-37'',''528218''
''Pap ECOFROST cort'',''20-20200229-3-140'',''740827''
''POWER XTRA BOLSA D'',''108-20191016-12-46'',''547897''
''POWER XTRA BOLSA D'',''108-20191002-9-106'',''547897''
''CORN FLAKES TRI'',''108-20200116-18-381'',''547897''
''LATA BEBIDA ENERGI'',''108-20191220-16-277'',''985035''
''LATA BEBIDA ENERGI'',''108-20191028-11-61'',''985035''
''Ader Ensal MCCOR'',''106-20200320-5-149'',''1502878''
''DOVE 400ml Rec'',''108-20200325-9-47'',''985035''
''XEDEX POLVO MA VIO'',''123-20200201-12-41'',''466902''
''TOSTY TRONADIT'',''108-20200331-6-125'',''547897''
''TOSTY TRONADIT'',''108-20200314-18-221'',''547897''
''TOSTY TRONADIT'',''108-20200128-6-121'',''547897''
''TOSTY TRONADIT'',''108-20191016-12-46'',''547897''
''TOSTY TRONADIT'',''108-20191002-9-106'',''547897''
''DELIGURT ARANDA'',''104-20200322-6-54'',''519849''
''DELIGURT ARANDA'',''123-20191112-3-449'',''528218''
''YOGURT LIQUIDO'',''104-20191107-6-328'',''519849''
''DELIGURT FRUTAS'',''169-20191018-6-187'',''519849''
''NATILLA LA GRANJA'',''123-20200112-7-328'',''528218''
''KOTEX TOA FEMEN'',''20-20200217-3-191'',''740827''
''CUP CAKE DE CHOCO'',''78-20200304-7-265'',''702764''
''TOMATE PERITA SUE'',''104-20200101-9-79'',''519849''
''TOMATE PERITA SUE'',''169-20191101-2-401'',''519849''
''TOMATE PERITA SUE'',''108-20191231-13-252'',''547897''
''TOMATE PERITA SUE'',''104-20200110-11-64'',''519849''
''TOMATE PERITA SUE'',''78-20191124-11-171'',''702764''
''TOMATE PERITA SUE'',''78-20191211-8-96'',''702764''
''PIMENTON VERDE'',''50-20200302-6-155'',''419987''
''PIMENTON VERDE'',''90-20200210-4-409'',''413808''
''AJI DULCE'',''108-20200331-6-125'',''547897''
''AJI DULCE'',''108-20200301-16-229'',''547897''
''AJI DULCE'',''20-20200204-4-165'',''740827''
''AJI DULCE'',''90-20200205-10-370'',''413808''
''AJI DULCE'',''108-20200128-6-121'',''547897''
''AJI DULCE'',''169-20191003-2-432'',''519849''
''AJI DULCE'',''108-20191231-13-252'',''547897''
''AJI DULCE'',''108-20191002-9-106'',''547897''
''AJI DULCE'',''104-20200110-11-64'',''519849''
''AJI DULCE'',''50-20191006-10-452'',''419987''
''AJI DULCE'',''50-20191117-9-178'',''419987''
''GUINEO DE EXPORTA'',''108-20200331-6-125'',''547897''
''GUINEO DE EXPORTA'',''169-20200129-3-422'',''519849''
''GUINEO DE EXPORTA'',''123-20200301-3-233'',''528218''
''GUINEO DE EXPORTA'',''108-20191219-8-148'',''547897''
''GUINEO DE EXPORTA'',''108-20200128-6-121'',''547897''
''GUINEO DE EXPORTA'',''104-20200128-3-58'',''528218''
''GUINEO DE EXPORTA'',''54-20200223-3-454'',''413808''
''GUINEO DE EXPORTA'',''193-20200219-10-76'',''429188''
''GUINEO DE EXPORTA'',''123-20200116-8-372'',''528218''
''GUINEO DE EXPORTA'',''104-20200125-9-312'',''519849''
''GUINEO DE EXPORTA'',''104-20200120-6-187'',''519849''
''GUINEO DE EXPORTA'',''90-20200211-10-563'',''413808''
''GUINEO DE EXPORTA'',''123-20191017-10-129'',''528218''
''GUINEO DE EXPORTA'',''169-20200107-3-432'',''519849''
''GUINEO DE EXPORTA'',''169-20191104-5-344'',''519849''
''GUINEO DE EXPORTA'',''123-20191011-11-167'',''528218''
''GUINEO DE EXPORTA'',''20-20191016-3-266'',''740827''
''ZAPALLOS'',''78-20200201-11-74'',''702764''
''ZAPALLOS'',''20-20200316-7-120'',''740827''
''ZAPALLOS'',''78-20200217-9-108'',''702764''
''ZAPALLOS'',''78-20200120-11-197'',''702764''
''ZAPALLOS'',''78-20191117-16-61'',''702764''
''ZAPALLOS'',''78-20191111-7-205'',''702764''
''ZAPALLOS'',''20-20191216-9-30'',''740827''
''LIMON NACIONAL'',''50-20200302-6-155'',''419987''
''ZANAHORIA SUELTA'',''169-20200207-5-253'',''519849''
''ZANAHORIA SUELTA'',''193-20200219-10-76'',''429188''
''ZANAHORIA SUELTA'',''50-20200217-2-381'',''425047''
''ZANAHORIA SUELTA'',''193-20191002-7-183'',''429188''
''ZANAHORIA SUELTA'',''20-20191220-7-57'',''740827''
''ZANAHORIA SUELTA'',''123-20200215-12-38'',''528218''
''ZANAHORIA SUELTA'',''108-20191118-18-86'',''547897''
''ZANAHORIA SUELTA'',''50-20191019-8-489'',''419987''
''ZANAHORIA SUELTA'',''20-20191117-5-132'',''740827''
''ZANAHORIA SUELTA'',''31-20191103-4-180'',''985035''
''APIO DE 24 A 30 KG'',''78-20200210-8-52'',''702764''
''APIO DE 24 A 30 KG'',''78-20191014-8-91'',''702764''
''APIO DE 24 A 30 KG'',''50-20191218-1-347'',''422110''
''PAPAS LAVADAS SUEL'',''123-20200305-8-72'',''528218''
''PAPAS LAVADAS SUEL'',''50-20200217-2-381'',''425047''
''REPOLLO MORADO'',''123-20200227-8-108'',''1226904''
''MELONES  CHICOS'',''78-20200210-8-52'',''702764''
''Naranja de jugo Na'',''50-20191201-7-272'',''419987''
''CEBOLLA MORADA'',''169-20200207-5-253'',''519849''
''PLATANO TIPO EXPOR'',''54-20200317-3-218'',''413808''
''PLATANO TIPO EXPOR'',''290-20191119-9-118'',''413808''
''PLATANO TIPO EXPOR'',''169-20191030-2-533'',''519849''
''PLATANO TIPO EXPOR'',''78-20200105-8-8'',''702764''
''PLATANO TIPO EXPOR'',''169-20191108-6-126'',''519849''
''PAPAYA HIBRIDA'',''78-20200210-8-52'',''702764''
''CHULETA AHUM'',''193-20200316-14-47'',''429188''
''CHULETA AHUM'',''50-20191010-1-143'',''425047''
''BERARD PCH.PAVO'',''123-20200216-10-151'',''1226904''
''MANZANA GRANNY'',''193-20191222-3-240'',''429188''
''MANZANA ROJA'',''123-20191008-7-323'',''528218''
''MANZANA ROJA'',''123-20191118-8-385'',''528218''
''MANZANA ROJA'',''20-20191218-8-6'',''740827''
''MANZANA ROJA'',''20-20191016-3-266'',''740827''
''QUESO PRENSADO'',''20-20191001-3-269'',''740827''
''Pan Viril'',''123-20200306-8-452'',''1226904''
''Pan Viril'',''78-20200201-11-74'',''702764''
''Pan Viril'',''123-20200216-10-151'',''1226904''
''Pan Viril'',''78-20191221-9-155'',''702764''
''Queso Muenster'',''123-20200208-14-93'',''1226904''
''CILANTRO'',''290-20191110-14-96'',''413808''
''NIVEA ROLL ON Bea'',''123-20200208-3-67'',''466902''
''Alicate de Mano'',''123-20191125-10-272'',''528218''
''Pap ECOFROST cort'',''20-20200129-2-55'',''740827''
''JAM POLLO TULIP 20'',''78-20191111-7-205'',''702764''
''BUTTER PEANUTS CRU'',''123-20200321-10-164'',''528218''
''POWER XTRA BOLSA D'',''108-20191011-6-140'',''547897''
''Sardinas PESCA'',''108-20200128-6-121'',''547897''
''COTTON BUDS 150'',''123-20191221-6-117'',''528218''
''FUNNY BABY SHAMPO'',''123-20200229-11-155'',''528218''
''LATA BEBIDA ENERGI'',''108-20200319-20-65'',''985035''
''Deterg XED 2.5Kg'',''193-20191002-7-183'',''429188''
''BULTO DE FIAMBRER'',''78-20200201-11-74'',''702764''
''CEPILLO INODORO C'',''108-20200220-15-137'',''985035''
''FOLDER BITONO 8'',''103-20200213-2-247'',''404777''
''TOSTY TRONADIT'',''103-20200122-1-21'',''547897''
''TOSTY TRONADIT'',''193-20200219-10-76'',''429188''
''TOSTY TRONADIT'',''108-20191202-18-404'',''547897''
''DELIGURT ARANDA'',''108-20191220-16-277'',''985035''
''DELIGURT ARANDA'',''104-20191107-6-328'',''519849''
''YOGURT LIQUIDO'',''104-20191105-4-455'',''519849''
''NATILLA LA GRANJA'',''123-20200215-3-63'',''466902''
''PRO PET ALIMENT4K'',''50-20200224-10-295'',''419987''
''PRO PET ALIMENT4K'',''50-20191006-10-452'',''419987''
''PRO PET ALIMENT4K'',''50-20191117-9-178'',''419987''
''PH SCOTT RINDEM 6R'',''193-20200219-10-76'',''429188''
''BATGUR FRESA LITRO'',''54-20191231-4-110'',''413808''
''PAN ARTESANAL BIM'',''50-20191013-14-161'',''419987''
''PAN BIMBO EXT GRAN'',''108-20200325-9-47'',''985035''
''Galleta POZUELO'',''78-20200210-8-52'',''702764''
''Galleta POZUELO'',''108-20191202-18-404'',''547897''
''Jugo Big  CIFRUT 1'',''78-20200201-11-74'',''702764''
''Soda AJE BIG 3.03L'',''123-20200211-10-168'',''528218''
''EL CMPA JAMNADA1LB'',''108-20200128-6-121'',''547897''
''EL CMPA JAMNADA1LB'',''20-20200122-3-168'',''740827''
''CAFE TRADIC DOC'',''20-20200326-6-35'',''740827''
''CAFE TRADIC DOC'',''20-20191204-4-70'',''740827''
''CAFE TRADIC DOC'',''20-20200229-3-140'',''740827''
''CAFE TRADIC DOC'',''20-20200224-7-237'',''740827''
''CAFE TRADIC DOC'',''20-20191218-8-6'',''740827''
''CAFE TRADIC DOC'',''20-20200102-3-249'',''740827''
''DOCENA CAFE DUR'',''78-20200308-6-30'',''702764''
''DOCENA CAFE DUR'',''78-20200105-8-8'',''702764''
''DOCENA CAFE DUR'',''78-20191027-11-40'',''702764''
''DOCENA CAFE DUR'',''78-20191022-12-31'',''702764''
''DOCENA CAFE DUR'',''78-20191201-17-19'',''702764''
''CAFE TRADIC 212G'',''104-20200116-15-84'',''519849''
''CAFE TRADIC 212G'',''104-20191106-1-504'',''519849''
''ECONOPACK P FIDEOS'',''108-20200305-17-89'',''985035''
''AJO EN POLVO 14GR'',''50-20200315-5-53'',''419987''
''Clavito de olor'',''104-20191224-9-52'',''528218''
''Clavito de olor'',''50-20191223-1-21'',''425047''
''AJO EN POLVO 175GR'',''193-20191002-7-183'',''429188''
''AVENA HOJUEL 320GR'',''90-20200228-4-550'',''414949''
''Ajonjoli LA DONA'',''193-20191222-3-240'',''429188''
''CEPILLO PLASTICO'',''108-20200121-6-107'',''985035''
''Galleta POZUELO'',''78-20191002-9-48'',''702764''
''BIG COLA 360ML'',''123-20200116-8-372'',''528218''
''PARAGUA XTRA'',''108-20200206-12-79'',''985035''
''PARAGUA XTRA'',''20-20191101-3-209'',''740827''
''EL CMPA JAMNADA1LB'',''20-20200310-3-208'',''740827''
